,SigC800,SigBr730,EpsC800,EpsBr730
0,0.3645464200526476,0.5429094952531159,0.5375519629009068,2.714053735136986
1,0.6953102231025696,0.32904084697365765,0.22695039480924606,1.1361419260501862
2,0.581423556804657,0.6419822692871094,0.9261249399185181,2.4984283447265625
3,0.17624526098370552,0.4367576912045479,0.3706133645772934,1.9201500415802002
4,0.2643228113651276,0.7226204365491868,0.12378088250756263,1.6087666153907776
5,0.4591485142707824,0.3735732674598694,0.671726301908493,2.061739683151245
6,0.6454089045524597,0.5467264592647553,0.4814520579576492,1.3224624991416931
7,0.37616756558418274,0.20625630877912046,0.7843075585365296,2.7758015394210815
8,0.4319636464118958,0.6735719650983811,0.3959173607826233,2.1391671895980835
9,0.6267852187156677,0.47478855252265934,0.8279721677303314,1.717628300189972
10,0.515233290195465,0.5057346940040588,0.018866521567106248,2.9177961349487305
11,0.2459969401359558,0.29834068939089775,0.6960107946395874,1.4956471621990204
12,0.19453907310962676,0.5796631902456284,0.9315084159374237,1.0574407428503036
13,0.5252975821495056,0.2413288436830044,0.2621097421646118,2.6040403842926025
14,0.7138927102088928,0.6867925465106965,0.5848053288459778,1.7807718515396118
15,0.3087182879447937,0.339914844930172,0.16031715244054795,2.3279820680618286
16,0.32992038130760193,0.7023779958486558,0.8479882216453553,1.291490077972412
17,0.7497460126876831,0.3597761556506157,0.4215858805179596,2.869279623031616
18,0.5610065460205078,0.6038280308246613,0.7314875996112823,1.5148288011550903
19,0.21676499247550962,0.2526156969368458,0.06017521381378174,2.0932289361953735
20,0.24266237318515776,0.4858753174543381,0.31076158583164215,2.4044655561447144
21,0.4984259605407715,0.2827488638460636,0.9898203229904174,1.9516146779060364
22,0.6095394372940063,0.6622915863990784,0.16335994988679886,2.6831021308898926
23,0.42936106324195855,0.4506216794252396,0.5973286879062653,1.229641169309616
24,0.4101915121078491,0.5655306309461594,0.224011746942997,1.8748069405555725
25,0.665950083732605,0.22075097598135474,0.5249532580375671,2.2964680194854736
26,0.4795450687408447,0.7328159749507905,0.32188727855682375,1.0884951800107956
